id,anio,mes,maquina,central,agente,agente_descripcion,region,pais,tipo_maquina,fuente_generacion,tecnologia,categoria_hidraulica,categoria_region,generacion_neta_MWh,fecha_proceso,lote_id_log,indice_tiempo
481725,2017,01,CPIEHI,CPIEHI,CASAPIEG,CENTRAL CASA DE PIEDRA,COMAHUE,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Comahue,22646.316,2020-05-05 11:06:29.851206,67,2017-01
481726,2017,01,CRIVTG21,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2020-05-05 11:06:29.851206,67,2017-01
481727,2017,01,CRIVTG22,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2020-05-05 11:06:29.851206,67,2017-01
481728,2017,01,CRIVTG23,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2020-05-05 11:06:29.851206,67,2017-01
481729,2017,01,CRIVTG26,CRIV,CTPATAGG,C.T. PATAGONICAS SA,PATAGONICA,Argentina,TURBO GAS,Térmica,TG,,Patagonia,0,2020-05-05 11:06:29.851206,67,2017-01
481730,2017,01,CRIVTG27,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO GAS,Térmica,CC,,Patagonia,0,2020-05-05 11:06:29.851206,67,2017-01
481731,2017,01,CRIVTG28,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO GAS,Térmica,CC,,Patagonia,0,2020-05-05 11:06:29.851206,67,2017-01
481732,2017,01,CRIVTV25,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,PATAGONICA,Argentina,TURBO VAPOR,Térmica,CC,,Patagonia,0,2020-05-05 11:06:29.851206,67,2017-01
481733,2017,01,CSARDI01,CSAR,CTCSARSG,CT CAPITAN SARMIENTO - SECCO,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,2542.643,2020-05-05 11:06:29.851206,67,2017-01
481734,2017,01,CURUTG01,CURU,CTCURUGG,CT CONC.DEL URUGUAY - EMGASUD,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,3367.489,2020-05-05 11:06:29.851206,67,2017-01
481735,2017,01,CURUTG02,CURU,CTCURU2G,CT CONC.DEL URUGUAY II-EMGASUD,LITORAL,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,3435.909,2020-05-05 11:06:29.851206,67,2017-01
481736,2017,01,CUY3DI01,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481737,2017,01,CUY3DI03,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481738,2017,01,CUY3DI04,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481739,2017,01,CUY3DI05,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481740,2017,01,CUY3DI08,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,186,2020-05-05 11:06:29.851206,67,2017-01
481741,2017,01,CUY3DI10,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481742,2017,01,CUY3DI11,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,191.6,2020-05-05 11:06:29.851206,67,2017-01
481743,2017,01,CUY3DI12,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481744,2017,01,CUY3DI13,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,198,2020-05-05 11:06:29.851206,67,2017-01
481745,2017,01,CUY3DI16,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481746,2017,01,CUY3DI17,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481747,2017,01,CUY3DI19,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481748,2017,01,CUY3DI21,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,141.3,2020-05-05 11:06:29.851206,67,2017-01
481749,2017,01,CUY3DI22,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,175,2020-05-05 11:06:29.851206,67,2017-01
481750,2017,01,CUY3DI23,CUMO,UGMCUYOG,UGEM 03 - CUYO - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,203.2,2020-05-05 11:06:29.851206,67,2017-01
481751,2017,01,CVIEHI,CVIEHI,CVIENTOG,HIDR.CUESTA DEL VIENTO - EPSE,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,5691.367,2020-05-05 11:06:29.851206,67,2017-01
481752,2017,01,DFUNDI01,DFUM,EPECORDG,EPEC GENERACION,CENTRO,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,0,2020-05-05 11:06:29.851206,67,2017-01
481753,2017,01,DFUNTG01,DFUN,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,650.899,2020-05-05 11:06:29.851206,67,2017-01
481754,2017,01,DFUNTG02,DFUN,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,773.002,2020-05-05 11:06:29.851206,67,2017-01
481755,2017,01,DIADEO,DIADEO,HYCHICOG,HYCHICO P. EOLICO DIADEMA,PATAGONICA,Argentina,EOLICA,Renovable,EOL,,Patagonia,3416.827,2020-05-05 11:06:29.851206,67,2017-01
481756,2017,01,DIQUTG01,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2017-01
481757,2017,01,DIQUTG02,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,448.703,2020-05-05 11:06:29.851206,67,2017-01
481758,2017,01,DIQUTG03,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,520.971,2020-05-05 11:06:29.851206,67,2017-01
481759,2017,01,DIQUTG04,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2020-05-05 11:06:29.851206,67,2017-01
481760,2017,01,DSUDTG07,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1823.339,2020-05-05 11:06:29.851206,67,2017-01
481761,2017,01,DSUDTG08,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,689.112,2020-05-05 11:06:29.851206,67,2017-01
481762,2017,01,DSUDTG09,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,147234.3,2020-05-05 11:06:29.851206,67,2017-01
481763,2017,01,DSUDTG10,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,167769.72,2020-05-05 11:06:29.851206,67,2017-01
481764,2017,01,DSUDTV11,DSUD,CTDOCKSG,CENTRAL DOCK SUD,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,171950.28,2020-05-05 11:06:29.851206,67,2017-01
481765,2017,01,EBARTG01,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,118511.77,2020-05-05 11:06:29.851206,67,2017-01
481766,2017,01,EBARTG02,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,124065.808,2020-05-05 11:06:29.851206,67,2017-01
481767,2017,01,ELOMDI01,ELOM,PETRELRA,YAC.ENTRE LOMAS AUTOGENERADOR,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,2391.494,2020-05-05 11:06:29.851206,67,2017-01
481768,2017,01,EMBANUCL,EMBA,NUCLEOEG,NUCLEOELECTRICA ARG. SA,CENTRO,Argentina,NUCLEAR,Nuclear,NUC,,Centro,0,2020-05-05 11:06:29.851206,67,2017-01
481769,2017,01,ENSETG01,ENSE,LAPLATAC,LA PLATA COGENERACION SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,76514.232,2020-05-05 11:06:29.851206,67,2017-01
481770,2017,01,ESCAHI,ESCAHI,HTUCUMAG,HIDROELECTRICA TUCUMAN SA,NOROESTE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,4858.521,2020-05-05 11:06:29.851206,67,2017-01
481771,2017,01,ESQDDI01,ESQD,CTESQUSG,CT ESQUINA - SOENERGY,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,1230.416,2020-05-05 11:06:29.851206,67,2017-01
481772,2017,01,ETIGHI,ETIGHI,HIDIAMAG,H. DIAMANTE SA,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,6664.515,2020-05-05 11:06:29.851206,67,2017-01
481773,2017,01,FILOTG01,FILO,FILOMORG,C.T. FILO MORADO,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,0,2020-05-05 11:06:29.851206,67,2017-01
481774,2017,01,FILOTG02,FILO,FILOMORG,C.T. FILO MORADO,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,0,2020-05-05 11:06:29.851206,67,2017-01
481775,2017,01,FILOTG03,FILO,FILOMORG,C.T. FILO MORADO,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,0,2020-05-05 11:06:29.851206,67,2017-01
481776,2017,01,FORDDI01,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,3734.668,2020-05-05 11:06:29.851206,67,2017-01
481777,2017,01,FORDDI02,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,4099.208,2020-05-05 11:06:29.851206,67,2017-01
481778,2017,01,FRIATG21,FRIA,CTFRIASG,GENERACION FRIAS S.A.,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,0,2020-05-05 11:06:29.851206,67,2017-01
481779,2017,01,FSIMHI,FSIMHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,3211.322,2020-05-05 11:06:29.851206,67,2017-01
481780,2017,01,FUTAHI,FUTAHI,HFUTALEG,HIDROELECTRICA FUTALEUFU SA,PATAGONICA,Argentina,TURB HIDRAULICA,Hidráulica,HID,Futaleufú,Patagonia,217255.839,2020-05-05 11:06:29.851206,67,2017-01
481781,2017,01,GBA12D01,GBMO,UGMGBA4G,UGEM 12 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,132,2020-05-05 11:06:29.851206,67,2017-01
481782,2017,01,GBA12D02,GBMO,UGMGBA4G,UGEM 12 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481783,2017,01,GBA12D03,GBMO,UGMGBA4G,UGEM 12 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481784,2017,01,GBA12D04,GBMO,UGMGBA4G,UGEM 12 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481785,2017,01,GBA12D05,GBMO,UGMGBA4G,UGEM 12 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481786,2017,01,GBA12D08,GBMO,UGMGBA4G,UGEM 12 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,398.6,2020-05-05 11:06:29.851206,67,2017-01
481787,2017,01,GBA12D09,GBMO,UGMGBA4G,UGEM 12 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,150,2020-05-05 11:06:29.851206,67,2017-01
481788,2017,01,GBA13D05,GBMO,UGMGBA5G,UGEM 13 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,230.2,2020-05-05 11:06:29.851206,67,2017-01
481789,2017,01,GBA13D06,GBMO,UGMGBA5G,UGEM 13 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,450.9,2020-05-05 11:06:29.851206,67,2017-01
481790,2017,01,GBA13D07,GBMO,UGMGBA5G,UGEM 13 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481791,2017,01,GBA13D08,GBMO,UGMGBA5G,UGEM 13 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,328.2,2020-05-05 11:06:29.851206,67,2017-01
481792,2017,01,GBA13D09,GBMO,UGMGBA5G,UGEM 13 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481793,2017,01,GBA13D11,GBMO,UGMGBA5G,UGEM 13 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,239.9,2020-05-05 11:06:29.851206,67,2017-01
481794,2017,01,GBA14D01,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,3.4,2020-05-05 11:06:29.851206,67,2017-01
481795,2017,01,GBA14D02,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481796,2017,01,GBA14D03,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481797,2017,01,GBA14D04,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481798,2017,01,GBA14D05,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481799,2017,01,GBA14D06,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481800,2017,01,GBA14D07,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481801,2017,01,GBA14D08,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,4.098,2020-05-05 11:06:29.851206,67,2017-01
481802,2017,01,GBA14D09,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481803,2017,01,GBA14D10,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481804,2017,01,GBA14D11,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,3.2,2020-05-05 11:06:29.851206,67,2017-01
481805,2017,01,GBA14D12,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481806,2017,01,GBA14D13,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481807,2017,01,GBA14D14,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481808,2017,01,GBA14D15,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481809,2017,01,GBA14D16,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481810,2017,01,GBA14D17,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481811,2017,01,GBA14D18,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481812,2017,01,GBA14D20,GBMO,UGMGBA6G,UGEM 14 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481813,2017,01,GBA15D01,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481814,2017,01,GBA15D03,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481815,2017,01,GBA15D04,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481816,2017,01,GBA15D05,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481817,2017,01,GBA15D06,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481818,2017,01,GBA15D08,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481819,2017,01,GBA15D10,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481820,2017,01,GBA15D12,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481821,2017,01,GBA15D15,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481822,2017,01,GBA15D16,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481823,2017,01,GBA15D17,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481824,2017,01,GBA15D18,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481825,2017,01,GBA15D20,GBMO,UGMGBA7G,UGEM 15 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,4.199,2020-05-05 11:06:29.851206,67,2017-01
481826,2017,01,GBA1DI01,GBMO,UGMGBA1G,UGEM 01 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,162.9,2020-05-05 11:06:29.851206,67,2017-01
481827,2017,01,GBA1DI02,GBMO,UGMGBA1G,UGEM 01 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481828,2017,01,GBA1DI09,GBMO,UGMGBA1G,UGEM 01 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481829,2017,01,GBA1DI11,GBMO,UGMGBA1G,UGEM 01 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,347.5,2020-05-05 11:06:29.851206,67,2017-01
481830,2017,01,GBA1DI12,GBMO,UGMGBA1G,UGEM 01 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,167.9,2020-05-05 11:06:29.851206,67,2017-01
481831,2017,01,GBA1DI13,GBMO,UGMGBA1G,UGEM 01 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,281.8,2020-05-05 11:06:29.851206,67,2017-01
481832,2017,01,GBA1DI14,GBMO,UGMGBA1G,UGEM 01 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,206.1,2020-05-05 11:06:29.851206,67,2017-01
481833,2017,01,GBA1DI16,GBMO,UGMGBA1G,UGEM 01 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,290,2020-05-05 11:06:29.851206,67,2017-01
481834,2017,01,GBA1DI17,GBMO,UGMGBA1G,UGEM 01 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,161.3,2020-05-05 11:06:29.851206,67,2017-01
481835,2017,01,GBA1DI18,GBMO,UGMGBA1G,UGEM 01 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,243.5,2020-05-05 11:06:29.851206,67,2017-01
481836,2017,01,GBA1DI20,GBMO,UGMGBA1G,UGEM 01 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,0,2020-05-05 11:06:29.851206,67,2017-01
481837,2017,01,GBA1DI21,GBMO,UGMGBA1G,UGEM 01 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,166.6,2020-05-05 11:06:29.851206,67,2017-01
481838,2017,01,GBA22011,GBMO,UGMGBA9G,UGEM 22 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,55.01,2020-05-05 11:06:29.851206,67,2017-01
481839,2017,01,GBA22012,GBMO,UGMGBA9G,UGEM 22 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,18.105,2020-05-05 11:06:29.851206,67,2017-01
481840,2017,01,GBA22013,GBMO,UGMGBA9G,UGEM 22 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,45.901,2020-05-05 11:06:29.851206,67,2017-01
481841,2017,01,GBA22014,GBMO,UGMGBA9G,UGEM 22 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,23.204,2020-05-05 11:06:29.851206,67,2017-01
481842,2017,01,GBA22015,GBMO,UGMGBA9G,UGEM 22 - GBA - ENARSA,GENERAC MOVIL,Argentina,GENERAC. MOVIL,Térmica,DI,,Unidades Móviles,26.604,2020-05-05 11:06:29.851206,67,2017-01
