id,anio,mes,maquina,central,agente,agente_descripcion,tipo_maquina,fuente_generacion,tecnologia,combustible,consumo,fecha_proceso,lote_id_log,indice_tiempo
219660,2019,02,MDPATG20,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,5.813,2020-05-05 11:07:07.467556,67,2019-02
219661,2019,02,MDPATG21,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,145.29,2020-05-05 11:07:07.467556,67,2019-02
219662,2019,02,MDPATG22,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,1470.024,2020-05-05 11:07:07.467556,67,2019-02
219663,2019,02,MDPATG22,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,2.802,2020-05-05 11:07:07.467556,67,2019-02
219664,2019,02,MDPATV07,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,269.951,2020-05-05 11:07:07.467556,67,2019-02
219665,2019,02,MDPATV07,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,2753.58,2020-05-05 11:07:07.467556,67,2019-02
219666,2019,02,MDPATV08,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,41.549,2020-05-05 11:07:07.467556,67,2019-02
219667,2019,02,MDPATV08,MDPA,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,3015.688,2020-05-05 11:07:07.467556,67,2019-02
219668,2019,02,MIR1DI01,MIR1,CTMIRMEG,CT MIRAMAR I - ENERGYST,MOTOR DIESEL,Térmica,DI,GAS OIL,53.821,2020-05-05 11:07:07.467556,67,2019-02
219669,2019,02,MJUADI01,MJUA,EPECORDG,EPEC GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,63.163,2020-05-05 11:07:07.467556,67,2019-02
219670,2019,02,MMARTG01,MMAR,GMEDITEG,GENERACION MEDITERRANEA,TURBO GAS,Térmica,CC,GAS NATURAL,4694.834,2020-05-05 11:07:07.467556,67,2019-02
219671,2019,02,MMARTG02,MMAR,GMEDITEG,GENERACION MEDITERRANEA,TURBO GAS,Térmica,CC,GAS NATURAL,4523.415,2020-05-05 11:07:07.467556,67,2019-02
219672,2019,02,MMARTG03,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,Térmica,TG,GAS NATURAL,2299.369,2020-05-05 11:07:07.467556,67,2019-02
219673,2019,02,MMARTG03,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,Térmica,TG,GAS OIL,14.922,2020-05-05 11:07:07.467556,67,2019-02
219674,2019,02,MMARTG04,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,Térmica,TG,GAS NATURAL,2676.511,2020-05-05 11:07:07.467556,67,2019-02
219675,2019,02,MMARTG04,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),TURBO GAS,Térmica,TG,GAS OIL,18.186,2020-05-05 11:07:07.467556,67,2019-02
219676,2019,02,MMARTG05,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,TURBO GAS,Térmica,TG,GAS NATURAL,4254.373,2020-05-05 11:07:07.467556,67,2019-02
219677,2019,02,MOLITV01,MOLI,MRPLSLSA,MOLINOS AGRO AG.(Ex.Mol Rio P),TURBO VAPOR,Térmica,TV,GAS NATURAL,1.224,2020-05-05 11:07:07.467556,67,2019-02
219678,2019,02,MSEVTG01,MSEV,ARCOMSXA,ARCOR MARIO SEVESO ARROYITO,TURBO GAS,Térmica,TG,GAS NATURAL,3839.5,2020-05-05 11:07:07.467556,67,2019-02
219679,2019,02,NECOTV01,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,307.795,2020-05-05 11:07:07.467556,67,2019-02
219680,2019,02,NECOTV01,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,2132.351,2020-05-05 11:07:07.467556,67,2019-02
219681,2019,02,NECOTV02,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,179.003,2020-05-05 11:07:07.467556,67,2019-02
219682,2019,02,NECOTV02,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,3633.754,2020-05-05 11:07:07.467556,67,2019-02
219683,2019,02,NECOTV03,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,FUEL OIL,514.549,2020-05-05 11:07:07.467556,67,2019-02
219684,2019,02,NECOTV03,NECO,CATLANTG,C.COSTA ATLANTICA,TURBO VAPOR,Térmica,TV,GAS NATURAL,7687.986,2020-05-05 11:07:07.467556,67,2019-02
219685,2019,02,NIDETV,NIDE,NIDEJU1A,NIDERA SAFORCADA-Junin,BIOMASA,Renovable,TV,GAS NATURAL,24.846,2020-05-05 11:07:07.467556,67,2019-02
219686,2019,02,NPUETV06,NPUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,2209.38,2020-05-05 11:07:07.467556,67,2019-02
219687,2019,02,NPUETV06,NPUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,18799.502,2020-05-05 11:07:07.467556,67,2019-02
219688,2019,02,OBERTG01,OBER,EMISSANG,EMSA GENERACION,TURBO GAS,Térmica,TG,GAS OIL,171.822,2020-05-05 11:07:07.467556,67,2019-02
219689,2019,02,OLADTG01,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,1428.119,2020-05-05 11:07:07.467556,67,2019-02
219690,2019,02,OLADTG02,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,1593.932,2020-05-05 11:07:07.467556,67,2019-02
219691,2019,02,ORADDI01,ORAD,CTORANSG,CT ORAN - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,30.875,2020-05-05 11:07:07.467556,67,2019-02
219692,2019,02,PARATG01,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,551.193,2020-05-05 11:07:07.467556,67,2019-02
219693,2019,02,PARATG02,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,611.916,2020-05-05 11:07:07.467556,67,2019-02
219694,2019,02,PARATG02,PARA,CTPARANG,CT PARANA - EMGASUD,TURBO GAS,Térmica,TG,GAS OIL,6.261,2020-05-05 11:07:07.467556,67,2019-02
219695,2019,02,PATATG01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,6353.32,2020-05-05 11:07:07.467556,67,2019-02
219696,2019,02,PATATG02,PATA,ESURESUG,ENERGIA DEL SUR S.A.,TURBO GAS,Térmica,CC,GAS NATURAL,6587.642,2020-05-05 11:07:07.467556,67,2019-02
219697,2019,02,PATATV01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,TURBO VAPOR,Térmica,CC,GAS NATURAL,1150.623,2020-05-05 11:07:07.467556,67,2019-02
219698,2019,02,PHDZTG01,PHDZ,YPF-PHQA,YPF YAC P.HERNANDEZ AUTOG,TURBO GAS,Térmica,TG,GAS NATURAL,226.546,2020-05-05 11:07:07.467556,67,2019-02
219699,2019,02,PHUITG01,PHUI,YPFPHUQA,YPF Autogenerador Pza. Huincul,TURBO GAS,Térmica,TG,GAS NATURAL,6658.449,2020-05-05 11:07:07.467556,67,2019-02
219700,2019,02,PICADI01,PICA,CTPINDSG,CT PARQUE INDUSTR.CATAM-SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,686.363,2020-05-05 11:07:07.467556,67,2019-02
219701,2019,02,PILATG11,PILA,CTPILARG,CT PILAR - EPEC,TURBO GAS,Térmica,CC,GAS NATURAL,25121.795,2020-05-05 11:07:07.467556,67,2019-02
219702,2019,02,PILATG12,PILA,CTPILARG,CT PILAR - EPEC,TURBO GAS,Térmica,CC,GAS NATURAL,25774.776,2020-05-05 11:07:07.467556,67,2019-02
219703,2019,02,PINATG07,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,336.506,2020-05-05 11:07:07.467556,67,2019-02
219704,2019,02,PINATG08,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,314.805,2020-05-05 11:07:07.467556,67,2019-02
219705,2019,02,PINATG09,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,348.039,2020-05-05 11:07:07.467556,67,2019-02
219706,2019,02,PINATG10,PINA,CTPINAMG,CT PINAMAR - EMGASUD,TURBO GAS,Térmica,TG,GAS NATURAL,303.954,2020-05-05 11:07:07.467556,67,2019-02
219707,2019,02,PIQIDI01,PIQI,CTPIQUIG,CENTRAL TERMICA PIQUIRENDA,MOTOR DIESEL,Térmica,DI,GAS NATURAL,1042.067,2020-05-05 11:07:07.467556,67,2019-02
219708,2019,02,PIRADI01,PIRA,CTPIRASG,CT PIRANE - SULLAIR,MOTOR DIESEL,Térmica,DI,GAS OIL,511.241,2020-05-05 11:07:07.467556,67,2019-02
219709,2019,02,PNUETV07,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,2393.785,2020-05-05 11:07:07.467556,67,2019-02
219710,2019,02,PNUETV07,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,1048.041,2020-05-05 11:07:07.467556,67,2019-02
219711,2019,02,PNUETV08,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,3544.46,2020-05-05 11:07:07.467556,67,2019-02
219712,2019,02,PNUETV08,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,2987.568,2020-05-05 11:07:07.467556,67,2019-02
219713,2019,02,PNUETV09,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,FUEL OIL,2116.948,2020-05-05 11:07:07.467556,67,2019-02
219714,2019,02,PNUETV09,PNUE,CPUERTOG,CENTRAL PUERTO SA,TURBO VAPOR,Térmica,TV,GAS NATURAL,25932.631,2020-05-05 11:07:07.467556,67,2019-02
219715,2019,02,PPATDI01,PPAT,CTPATRTG,CT PASO LA PATRIA-TURBODISEL,MOTOR DIESEL,Térmica,DI,GAS OIL,26.448,2020-05-05 11:07:07.467556,67,2019-02
219716,2019,02,PPNOTG01,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,TURBO GAS,Térmica,TG,GAS NATURAL,59.774,2020-05-05 11:07:07.467556,67,2019-02
219717,2019,02,PPNOTG02,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,TURBO GAS,Térmica,TG,GAS NATURAL,121.493,2020-05-05 11:07:07.467556,67,2019-02
219718,2019,02,PTR1TG23,PTR1,CTPATAGG,C.T. PATAGONICAS SA,TURBO GAS,Térmica,TG,GAS NATURAL,343.215,2020-05-05 11:07:07.467556,67,2019-02
219719,2019,02,PTR1TG25,PTR1,CTPATAGG,C.T. PATAGONICAS SA,TURBO GAS,Térmica,TG,GAS NATURAL,380.184,2020-05-05 11:07:07.467556,67,2019-02
219720,2019,02,RAFADI01,RAFA,CTRAFASG,CT RAFAELA - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,85.75,2020-05-05 11:07:07.467556,67,2019-02
219721,2019,02,REALDI01,REAL,CTREALSG,CT REALICO - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,248.235,2020-05-05 11:07:07.467556,67,2019-02
219722,2019,02,RESCDI01,RESC,CTREMEAG,C.T.REMED.DE ESCALADA -AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,61.414,2020-05-05 11:07:07.467556,67,2019-02
219723,2019,02,ROCATG01,ROCA,CTROCARG,CT ROCA SA,TURBO GAS,Térmica,CC,GAS NATURAL,21519.157,2020-05-05 11:07:07.467556,67,2019-02
219724,2019,02,RSAUDI01,RSAU,CTMEDANG,C.MEDANITOS-RINCON SAUCES,MOTOR DIESEL,Térmica,DI,GAS NATURAL,1793.228,2020-05-05 11:07:07.467556,67,2019-02
219725,2019,02,RUFIDI01,RUFI,CTRUFING,CT RUFINO Sta Fe - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,274.49,2020-05-05 11:07:07.467556,67,2019-02
219726,2019,02,SARCTG21,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS NATURAL,897.374,2020-05-05 11:07:07.467556,67,2019-02
219727,2019,02,SARCTG22,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS NATURAL,1008.373,2020-05-05 11:07:07.467556,67,2019-02
219728,2019,02,SARCTG23,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,TURBO GAS,Térmica,TG,GAS NATURAL,856.278,2020-05-05 11:07:07.467556,67,2019-02
219729,2019,02,SFRATG01,SFRA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,50.261,2020-05-05 11:07:07.467556,67,2019-02
219730,2019,02,SFRATG01,SFRA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS OIL,22.623,2020-05-05 11:07:07.467556,67,2019-02
219731,2019,02,SFRATG02,SFRA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,165.032,2020-05-05 11:07:07.467556,67,2019-02
219732,2019,02,SFRATG02,SFRA,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS OIL,44.525,2020-05-05 11:07:07.467556,67,2019-02
219733,2019,02,SHELTG01,SHEL,SHELDSCA,SHELL CAPSA PTA. DOCK SUD,TURBO GAS,Térmica,TG,GAS NATURAL,782.696,2020-05-05 11:07:07.467556,67,2019-02
219734,2019,02,SMTUTG01,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,10186.427,2020-05-05 11:07:07.467556,67,2019-02
219735,2019,02,SMTUTG02,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,17598.631,2020-05-05 11:07:07.467556,67,2019-02
219736,2019,02,SNICTG01,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO GAS,Térmica,TG,GAS NATURAL,2.33,2020-05-05 11:07:07.467556,67,2019-02
219737,2019,02,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,CARBÓN MINERAL,1181.002,2020-05-05 11:07:07.467556,67,2019-02
219738,2019,02,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,FUEL OIL,411.126,2020-05-05 11:07:07.467556,67,2019-02
219739,2019,02,SNICTV11,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,634.789,2020-05-05 11:07:07.467556,67,2019-02
219740,2019,02,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,CARBÓN MINERAL,838.013,2020-05-05 11:07:07.467556,67,2019-02
219741,2019,02,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,FUEL OIL,466.025,2020-05-05 11:07:07.467556,67,2019-02
219742,2019,02,SNICTV12,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,638.675,2020-05-05 11:07:07.467556,67,2019-02
219743,2019,02,SNICTV13,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,204.122,2020-05-05 11:07:07.467556,67,2019-02
219744,2019,02,SNICTV14,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,FUEL OIL,743.74,2020-05-05 11:07:07.467556,67,2019-02
219745,2019,02,SNICTV14,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,264.339,2020-05-05 11:07:07.467556,67,2019-02
219746,2019,02,SNICTV15,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,CARBÓN MINERAL,17670.881,2020-05-05 11:07:07.467556,67,2019-02
219747,2019,02,SNICTV15,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,TURBO VAPOR,Térmica,TV,GAS NATURAL,715.485,2020-05-05 11:07:07.467556,67,2019-02
219748,2019,02,SOESTG03,SOES,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,18.484,2020-05-05 11:07:07.467556,67,2019-02
219749,2019,02,SOLATG01,SOLA,SOLALB2A,SOLALBAN ENERGIA SA,TURBO GAS,Térmica,TG,GAS NATURAL,1918.916,2020-05-05 11:07:07.467556,67,2019-02
219750,2019,02,SORRTV13,SORR,CTSORREG,C.TERMICA SORRENTO,TURBO VAPOR,Térmica,TV,FUEL OIL,1630.423,2020-05-05 11:07:07.467556,67,2019-02
219751,2019,02,SORRTV13,SORR,CTSORREG,C.TERMICA SORRENTO,TURBO VAPOR,Térmica,TV,GAS NATURAL,565.867,2020-05-05 11:07:07.467556,67,2019-02
219752,2019,02,SPE2DI01,SPE2,CTSAE2AG,CT SAENZ PEÑA II- AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,295.4,2020-05-05 11:07:07.467556,67,2019-02
219753,2019,02,SPENDI01,SPEN,CTSAENAG,CT SAENZ PEÑA - APR ENERGY,MOTOR DIESEL,Térmica,DI,GAS OIL,493.51,2020-05-05 11:07:07.467556,67,2019-02
219754,2019,02,SROSDI01,SROS,CTSROSTG,CT SANTA ROSA -TURBODISEL,MOTOR DIESEL,Térmica,DI,GAS OIL,194.156,2020-05-05 11:07:07.467556,67,2019-02
219755,2019,02,SVICDI01,SVIC,CTSANVIG,CT SAN VICENTE BsAs - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,1630.665,2020-05-05 11:07:07.467556,67,2019-02
219756,2019,02,TANDTG01,TAND,TERMOANG,C.T. SALTA (TERMOANDES),TURBO GAS,Térmica,CC,GAS NATURAL,30422.235,2020-05-05 11:07:07.467556,67,2019-02
219757,2019,02,TANDTG02,TAND,TERMOANG,C.T. SALTA (TERMOANDES),TURBO GAS,Térmica,CC,GAS NATURAL,31663.979,2020-05-05 11:07:07.467556,67,2019-02
219758,2019,02,TERVDI01,TERV,CTTERESG,CT TEREVINTOS - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,344.132,2020-05-05 11:07:07.467556,67,2019-02
219759,2019,02,TIMBTG01,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,TURBO GAS,Térmica,CC,GAS NATURAL,41588.873,2020-05-05 11:07:07.467556,67,2019-02
219760,2019,02,TIMBTG02,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,TURBO GAS,Térmica,CC,GAS NATURAL,39574.837,2020-05-05 11:07:07.467556,67,2019-02
219761,2019,02,TIMBTG02,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,TURBO GAS,Térmica,CC,GAS OIL,3002.896,2020-05-05 11:07:07.467556,67,2019-02
219762,2019,02,TINODI01,TINO,CTTINOSG,CT TINOGASTA - SULLAIR,MOTOR DIESEL,Térmica,DI,GAS OIL,159.494,2020-05-05 11:07:07.467556,67,2019-02
219763,2019,02,TUCUTG01,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,24244.214,2020-05-05 11:07:07.467556,67,2019-02
219764,2019,02,TUCUTG02,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,TURBO GAS,Térmica,CC,GAS NATURAL,14682.423,2020-05-05 11:07:07.467556,67,2019-02
219765,2019,02,VANGDI01,VANG,CTVANGAG,CT VILLA ANGELA - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,308.145,2020-05-05 11:07:07.467556,67,2019-02
219766,2019,02,VGADDI01,VGAD,CTGVILAG,CT GRAL. VILLEGAS - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,451.994,2020-05-05 11:07:07.467556,67,2019-02
219767,2019,02,VGESTG11,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,681.452,2020-05-05 11:07:07.467556,67,2019-02
219768,2019,02,VGESTG11,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,10.219,2020-05-05 11:07:07.467556,67,2019-02
219769,2019,02,VGESTG16,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS NATURAL,260.258,2020-05-05 11:07:07.467556,67,2019-02
219770,2019,02,VGESTG16,VGES,CATLANTG,C.COSTA ATLANTICA,TURBO GAS,Térmica,TG,GAS OIL,17.794,2020-05-05 11:07:07.467556,67,2019-02
219771,2019,02,VGESTG18,VGES,CTGESELG,CT VILLA GESELL-CATLANT.,TURBO GAS,Térmica,TG,GAS NATURAL,13665.755,2020-05-05 11:07:07.467556,67,2019-02
219772,2019,02,VIALDI01,VIAL,CTVIALAG,CT VIALE - AGGREKO,MOTOR DIESEL,Térmica,DI,GAS OIL,50.555,2020-05-05 11:07:07.467556,67,2019-02
219773,2019,02,VMARTG01,VMAR,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,59.945,2020-05-05 11:07:07.467556,67,2019-02
219774,2019,02,VMARTG02,VMAR,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,226.71,2020-05-05 11:07:07.467556,67,2019-02
219775,2019,02,VMARTG02,VMAR,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS OIL,133.678,2020-05-05 11:07:07.467556,67,2019-02
219776,2019,02,VMARTG03,VMAR,EPECORDG,EPEC GENERACION,TURBO GAS,Térmica,TG,GAS NATURAL,7.015,2020-05-05 11:07:07.467556,67,2019-02
219777,2019,02,VOBLTG01,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,TURBO GAS,Térmica,CC,GAS NATURAL,28765.22,2020-05-05 11:07:07.467556,67,2019-02
219778,2019,02,VOBLTG02,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,TURBO GAS,Térmica,CC,GAS NATURAL,27469.566,2020-05-05 11:07:07.467556,67,2019-02
219779,2019,02,VTUDDI01,VTUD,CTVTUESG,CT VENADO TUERTO - SECCO,MOTOR DIESEL,Térmica,DI,GAS OIL,110.634,2020-05-05 11:07:07.467556,67,2019-02
219780,2019,02,YPFATG01,YPFA,YPFLPEZA,YPF LOS PERALES AUTOG,TURBO GAS,Térmica,TG,GAS NATURAL,1015.607,2020-05-05 11:07:07.467556,67,2019-02
219781,2019,02,LPAZDI01,LPAZ,CTLAPAZG,CT LA PAZ Entre Rios - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,51.325,2020-05-05 11:07:07.467556,67,2019-02
219782,2019,02,SSALDI01,SSAL,CTSSALVG,CT SAN SALVADOR E.Rios -ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,30.406,2020-05-05 11:07:07.467556,67,2019-02
219783,2019,02,BERIDI01,BERI,EMISSANG,EMSA GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,20.453,2020-05-05 11:07:07.467556,67,2019-02
219784,2019,02,SANADI01,SANA,EMISSANG,EMSA GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,30.36,2020-05-05 11:07:07.467556,67,2019-02
219785,2019,02,FRIATG01,FRIA,CTFRIASG,GENERACION FRIAS S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,737.675,2020-05-05 11:07:07.467556,67,2019-02
219786,2019,02,FRIATG01,FRIA,CTFRIASG,GENERACION FRIAS S.A.,TURBO GAS,Térmica,TG,GAS OIL,177.306,2020-05-05 11:07:07.467556,67,2019-02
219787,2019,02,BANDDI01,BAND,CTBANDEG,CT BANDERA SgoEstero - ENARSA,MOTOR DIESEL,Térmica,DI,GAS OIL,157.148,2020-05-05 11:07:07.467556,67,2019-02
219788,2019,02,PROCDI01,PROC,CTPROCAG,CT PRESIDENCIA ROCA,MOTOR DIESEL,Térmica,DI,GAS OIL,212.314,2020-05-05 11:07:07.467556,67,2019-02
219789,2019,02,SCHADI01,SCHA,CTSMARTG,CT SAN MARTIN Chaco,MOTOR DIESEL,Térmica,DI,GAS OIL,394.578,2020-05-05 11:07:07.467556,67,2019-02
219790,2019,02,COSMDI11,COSM,COSTANDG,MOTOGENERADORES COSTANERA,MOTOR DIESEL,Térmica,DI,FUEL OIL,218.83,2020-05-05 11:07:07.467556,67,2019-02
219791,2019,02,COSMDI11,COSM,COSTANDG,MOTOGENERADORES COSTANERA,MOTOR DIESEL,Térmica,DI,GAS OIL,16.775,2020-05-05 11:07:07.467556,67,2019-02
219792,2019,02,LDLATG04,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,TURBO GAS,Térmica,TG,GAS NATURAL,12911.296,2020-05-05 11:07:07.467556,67,2019-02
219793,2019,02,BARDDI01,BARD,CTBQUERG,CT BARRANQUERAS Chaco,MOTOR DIESEL,Térmica,DI,GAS OIL,488.273,2020-05-05 11:07:07.467556,67,2019-02
219794,2019,02,HUEMDI01,HUEM,SINOHUZA,SINOPEC Arg. - El Huemul,MOTOR DIESEL,Térmica,DI,GAS NATURAL,1428.885,2020-05-05 11:07:07.467556,67,2019-02
219795,2019,02,MESEDI01,MESE,SINOMEZA,SINOPEC Arg. - Meseta Espinosa,MOTOR DIESEL,Térmica,DI,GAS NATURAL,1202.786,2020-05-05 11:07:07.467556,67,2019-02
219796,2019,02,CHEPDI01,CHEP,EDELARFG,EDELAR GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,247.107,2020-05-05 11:07:07.467556,67,2019-02
219797,2019,02,PZUEDI01,PZUE,EDELARFG,EDELAR GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,48.153,2020-05-05 11:07:07.467556,67,2019-02
219798,2019,02,TELLDI01,TELL,EDELARFG,EDELAR GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,48.163,2020-05-05 11:07:07.467556,67,2019-02
219799,2019,02,OLPADI01,OLPA,EDELARFG,EDELAR GENERACION,MOTOR DIESEL,Térmica,DI,GAS OIL,2.55,2020-05-05 11:07:07.467556,67,2019-02
219800,2019,02,LRIOTG24,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,Térmica,TG,GAS NATURAL,1113.811,2020-05-05 11:07:07.467556,67,2019-02
219801,2019,02,LRIOTG24,LRIO,GRIOJANG,GENERACION RIOJANA SA,TURBO GAS,Térmica,TG,GAS OIL,123.575,2020-05-05 11:07:07.467556,67,2019-02
219802,2019,02,BRAGTG03,BRA2,CTBRAG2G,CT BRAGADO 2 - GENNEIA,TURBO GAS,Térmica,TG,GAS NATURAL,3802.406,2020-05-05 11:07:07.467556,67,2019-02
